ZFIN ID	Symbol	NCBI Gene ID	Ensembl ID
ZDB-LINCRNAG-120709-75	si:dkey-118j18.4		ENSDARG00000096436
ZDB-LINCRNAG-120709-8	si:ch211-73m21.3		ENSDARG00000096484
ZDB-LINCRNAG-120709-87	si:dkey-261e22.5		ENSDARG00000096496
ZDB-LINCRNAG-121214-10	si:ch211-202n12.3		ENSDARG00000094127
ZDB-LINCRNAG-121214-109	si:ch211-188p14.8		ENSDARG00000093583
ZDB-LINCRNAG-121214-118	si:ch211-59g22.2		ENSDARG00000096555
ZDB-LINCRNAG-121214-126	si:dkey-22o12.6		ENSDARG00000096572
ZDB-LINCRNAG-121214-158	si:ch211-265g21.1		ENSDARG00000096508
ZDB-LINCRNAG-121214-185	si:dkey-13m3.1		ENSDARG00000099469
ZDB-LINCRNAG-121214-188	si:dkey-228l14.2		ENSDARG00000096544
ZDB-LINCRNAG-121214-191	si:dkey-52j6.2		ENSDARG00000096504
ZDB-LINCRNAG-121214-211	si:dkey-54g2.6		ENSDARG00000096513
ZDB-LINCRNAG-121214-219	si:ch73-95a24.1		ENSDARG00000096518
ZDB-LINCRNAG-121214-225	si:ch211-93g23.3		ENSDARG00000096530
ZDB-LINCRNAG-121214-232	si:ch211-215l11.8		ENSDARG00000096552
ZDB-LINCRNAG-121214-238	si:ch211-160d14.11		ENSDARG00000096526
ZDB-LINCRNAG-121214-242	si:ch211-207d24.1		ENSDARG00000096520
ZDB-LINCRNAG-121214-247	si:ch211-190d13.1		ENSDARG00000096630
ZDB-LINCRNAG-121214-257	si:ch211-112b1.3		ENSDARG00000096589
ZDB-LINCRNAG-121214-260	si:dkey-219e20.3		ENSDARG00000096595
ZDB-LINCRNAG-121214-267	si:dkey-181i3.8		ENSDARG00000096569
ZDB-LINCRNAG-121214-274	si:ch211-198k9.12		ENSDARG00000096627
ZDB-LINCRNAG-121214-28	si:ch211-202n12.5		ENSDARG00000079925
ZDB-LINCRNAG-121214-280	si:ch211-278f21.5		ENSDARG00000096502
ZDB-LINCRNAG-121214-281	si:zfos-1056b4.1		ENSDARG00000096626
ZDB-LINCRNAG-121214-284	si:rp71-4m17.2		ENSDARG00000096646
ZDB-LINCRNAG-121214-285	si:dkey-18j14.5		ENSDARG00000096527
ZDB-LINCRNAG-121214-299	si:ch211-152f2.5		ENSDARG00000096503
ZDB-LINCRNAG-121214-303	si:ch211-1f22.17		ENSDARG00000096607
ZDB-LINCRNAG-121214-304	si:ch211-265g21.2		ENSDARG00000096598
ZDB-LINCRNAG-121214-313	si:ch211-188p14.6		ENSDARG00000102872
ZDB-LINCRNAG-121214-318	si:ch73-243e13.1		ENSDARG00000102013
ZDB-LINCRNAG-121214-330	si:ch211-69p5.1		ENSDARG00000096642
ZDB-LINCRNAG-121214-332	si:dkey-148e3.2		ENSDARG00000096540
ZDB-LINCRNAG-121214-345	si:ch211-45m15.6		ENSDARG00000096551
ZDB-LINCRNAG-121214-353	si:ch73-118m16.2		ENSDARG00000096538
ZDB-LINCRNAG-121214-38	si:ch211-160d14.12		ENSDARG00000079332
ZDB-LINCRNAG-121214-4	si:dkey-22o12.7		ENSDARG00000096632
ZDB-LINCRNAG-121214-53	si:ch211-202n12.4		ENSDARG00000053731
ZDB-LINCRNAG-121214-65	si:ch211-160d14.9		ENSDARG00000096599
ZDB-LINCRNAG-121214-80	si:dkey-54g2.5		ENSDARG00000096657
ZDB-LINCRNAG-130530-1045	si:ch211-216b21.1		ENSDARG00000096736
ZDB-LINCRNAG-130530-1046	si:ch73-91k6.1		ENSDARG00000096688
ZDB-LINCRNAG-130530-538	erv		ENSDARG00000105592
ZDB-LINCRNAG-130531-17	si:dkeyp-104f11.3		ENSDARG00000096680
ZDB-LINCRNAG-130531-18	si:ch211-225b10.1		ENSDARG00000096696
ZDB-LINCRNAG-130531-19	si:dkeyp-67e6.3		ENSDARG00000096740
ZDB-LINCRNAG-130531-28	si:ch211-225b10.2		ENSDARG00000096780
ZDB-LINCRNAG-130531-29	si:zfos-1505d6.7		ENSDARG00000096694
ZDB-LINCRNAG-130531-30	si:ch211-225h9.2		ENSDARG00000096775
ZDB-LINCRNAG-130531-37	si:zfos-754c12.1		ENSDARG00000096700
ZDB-LINCRNAG-130531-5	si:ch211-221e5.1		ENSDARG00000096772
ZDB-LINCRNAG-130531-54	si:dkey-15f23.2		ENSDARG00000096690
ZDB-LINCRNAG-130531-55	si:dkey-263b2.2		ENSDARG00000096732
ZDB-LINCRNAG-130531-60	si:ch211-87l8.4		ENSDARG00000096754
ZDB-LINCRNAG-130531-61	si:ch73-91k6.7		ENSDARG00000096723
ZDB-LINCRNAG-130531-66	si:ch211-63o20.10		ENSDARG00000096810
ZDB-LINCRNAG-130531-69	si:dkey-150h13.1		ENSDARG00000096673
ZDB-LINCRNAG-130603-10	si:dkey-117p18.2		ENSDARG00000096758
ZDB-LINCRNAG-130603-103	si:dkey-33g13.1		ENSDARG00000096761
ZDB-LINCRNAG-130603-105	si:ch211-270h14.1		ENSDARG00000096706
ZDB-LINCRNAG-130603-16	si:dkey-14a7.7		ENSDARG00000096812
ZDB-LINCRNAG-130603-24	si:ch73-123f19.2		ENSDARG00000096691
ZDB-LINCRNAG-130603-26	si:ch73-91k6.6		ENSDARG00000096803
ZDB-LINCRNAG-130603-27	si:ch211-170d12.2		ENSDARG00000096713
ZDB-LINCRNAG-130603-28	si:dkey-263b2.3		ENSDARG00000096768
ZDB-LINCRNAG-130603-33	si:dkeyp-104f11.4		ENSDARG00000096745
ZDB-LINCRNAG-130603-35	si:ch73-21k16.6		ENSDARG00000096770
ZDB-LINCRNAG-130603-4	si:dkey-14i9.1		ENSDARG00000096799
ZDB-LINCRNAG-130603-42	si:ch211-195d17.4		ENSDARG00000096734
ZDB-LINCRNAG-130603-46	si:dkeyp-104f11.2		ENSDARG00000096729
ZDB-LINCRNAG-130603-50	si:dkey-23k6.2		ENSDARG00000096695
ZDB-LINCRNAG-130603-52	si:dkey-49c17.2		ENSDARG00000096674
ZDB-LINCRNAG-130603-59	si:dkey-85n7.11		ENSDARG00000096759
ZDB-LINCRNAG-130603-6	si:dkey-41e15.4		ENSDARG00000096796
ZDB-LINCRNAG-130603-62	si:ch1073-209b21.1		ENSDARG00000096742
ZDB-LINCRNAG-130603-66	si:ch73-123f19.1		ENSDARG00000096784
ZDB-LINCRNAG-130603-75	si:ch211-152f22.2		ENSDARG00000104543
ZDB-LINCRNAG-130603-76	si:ch211-281o13.1		ENSDARG00000096779
ZDB-LINCRNAG-130603-78	si:dkey-29b5.3		ENSDARG00000096693
ZDB-LINCRNAG-130603-80	si:ch73-91k6.8		ENSDARG00000096785
ZDB-LINCRNAG-130603-89	si:ch211-260g14.10		ENSDARG00000096672
ZDB-LINCRNAG-130603-9	si:dkeyp-92c5.2		ENSDARG00000096781
ZDB-LINCRNAG-130603-94	si:ch211-28p3.7		ENSDARG00000096746
ZDB-LINCRNAG-130603-95	si:ch1073-307h15.1		ENSDARG00000096683
ZDB-LINCRNAG-130603-97	si:dkey-284m18.1		ENSDARG00000096764
ZDB-LINCRNAG-131118-19	si:dkey-197m7.1		ENSDARG00000102098
ZDB-LINCRNAG-131119-1	si:dkey-19d21.2		ENSDARG00000097247
ZDB-LINCRNAG-131119-101	si:ch211-133d24.25		ENSDARG00000041007
ZDB-LINCRNAG-131119-16	si:zfos-496c3.2		ENSDARG00000096825
ZDB-LINCRNAG-131119-23	si:ch211-261o3.5		ENSDARG00000103756
ZDB-LINCRNAG-131119-36	si:ch211-141i4.4		ENSDARG00000091270
ZDB-LINCRNAG-131119-70	si:dkey-53f14.5		ENSDARG00000099876
ZDB-LINCRNAG-131119-72	si:dkeyp-116a7.2		ENSDARG00000097137
ZDB-LINCRNAG-131119-9	si:dkeyp-91h6.2		ENSDARG00000097608
ZDB-LINCRNAG-131120-114	si:zfos-1833e7.5		ENSDARG00000097297
ZDB-LINCRNAG-131120-118	si:rp71-62i8.2		ENSDARG00000100491
ZDB-LINCRNAG-131120-124	si:dkeyp-9a1.7		ENSDARG00000097985
ZDB-LINCRNAG-131120-132	si:ch211-66o10.5		ENSDARG00000097206
ZDB-LINCRNAG-131120-144	si:dkeyp-9a1.3		ENSDARG00000097833
ZDB-LINCRNAG-131120-159	si:ch73-240m14.2		ENSDARG00000097365
ZDB-LINCRNAG-131120-163	si:ch211-132i7.2		ENSDARG00000102850
ZDB-LINCRNAG-131120-17	si:dkey-15k16.1		ENSDARG00000097963
ZDB-LINCRNAG-131120-174	si:dkey-265a11.6		ENSDARG00000097500
ZDB-LINCRNAG-131120-178	si:ch1073-210e22.1		ENSDARG00000102240
ZDB-LINCRNAG-131120-190	si:dkeyp-91b5.1		ENSDARG00000099780
ZDB-LINCRNAG-131120-195	si:dkeyp-91h6.3		ENSDARG00000097392
ZDB-LINCRNAG-131120-3	si:dkeyp-77c4.2		ENSDARG00000097393
ZDB-LINCRNAG-131120-31	si:ch211-66i8.3		ENSDARG00000097000
ZDB-LINCRNAG-131120-46	si:dkey-8f9.3		ENSDARG00000097277
ZDB-LINCRNAG-131120-51	si:dkey-234i14.21		ENSDARG00000097721
ZDB-LINCRNAG-131120-52	si:dkey-14d8.23		ENSDARG00000097507
ZDB-LINCRNAG-131120-52	si:dkey-14d8.23		ENSDARG00000101565
ZDB-LINCRNAG-131120-62	si:dkey-146c18.6		ENSDARG00000101682
ZDB-LINCRNAG-131120-67	si:ch211-136a14.2		ENSDARG00000097610
ZDB-LINCRNAG-131120-68	si:dkey-74i1.5		ENSDARG00000104489
ZDB-LINCRNAG-131120-72	linc-iglc3		ENSDARG00000069839
ZDB-LINCRNAG-131120-75	si:dkeyp-98f5.1		ENSDARG00000097312
ZDB-LINCRNAG-131120-79	si:dkey-148h10.6		ENSDARG00000097944
ZDB-LINCRNAG-131120-87	si:ch1073-249f22.1		ENSDARG00000093463
ZDB-LINCRNAG-131120-91	si:dkey-117j14.7		ENSDARG00000096996
ZDB-LINCRNAG-131120-93	si:dkey-53f14.4		ENSDARG00000095508
ZDB-LINCRNAG-131121-107	si:dkey-236a14.14		ENSDARG00000097586
ZDB-LINCRNAG-131121-109	si:dkeyp-86b9.5		ENSDARG00000097931
ZDB-LINCRNAG-131121-11	si:dkey-14d8.24		ENSDARG00000097044
ZDB-LINCRNAG-131121-115	si:dkeyp-116h7.4		ENSDARG00000097313
ZDB-LINCRNAG-131121-123	si:ch73-329g8.2		ENSDARG00000100687
ZDB-LINCRNAG-131121-134	si:dkey-159n16.1		ENSDARG00000097775
ZDB-LINCRNAG-131121-143	si:dkey-204l2.4		ENSDARG00000097347
ZDB-LINCRNAG-131121-144	si:dkeyp-9a1.2		ENSDARG00000098050
ZDB-LINCRNAG-131121-156	si:dkey-230e6.3		ENSDARG00000097978
ZDB-LINCRNAG-131121-164	si:dkey-273g18.4		ENSDARG00000097778
ZDB-LINCRNAG-131121-167	si:ch211-195b15.9		ENSDARG00000096862
ZDB-LINCRNAG-131121-168	si:ch211-209n20.60		ENSDARG00000098127
ZDB-LINCRNAG-131121-169	si:ch1073-80i24.1		ENSDARG00000103628
ZDB-LINCRNAG-131121-172	si:dkey-108f8.9		ENSDARG00000097773
ZDB-LINCRNAG-131121-193	si:dkeyp-34b8.1		ENSDARG00000096998
ZDB-LINCRNAG-131121-198	si:ch1073-358o18.3		ENSDARG00000097369
ZDB-LINCRNAG-131121-200	si:ch211-201m7.7		ENSDARG00000096968
ZDB-LINCRNAG-131121-203	si:dkey-15k16.3		ENSDARG00000096934
ZDB-LINCRNAG-131121-208	si:ch73-374j17.3		ENSDARG00000097132
ZDB-LINCRNAG-131121-215	si:dkey-31n5.2		ENSDARG00000096994
ZDB-LINCRNAG-131121-221	si:ch73-286f12.1		ENSDARG00000097194
ZDB-LINCRNAG-131121-223	si:dkey-240k8.2		ENSDARG00000096969
ZDB-LINCRNAG-131121-224	si:dkey-39c10.2		ENSDARG00000097641
ZDB-LINCRNAG-131121-232	si:ch211-123n6.1		ENSDARG00000097972
ZDB-LINCRNAG-131121-236	si:ch73-239g21.1		ENSDARG00000097541
ZDB-LINCRNAG-131121-246	si:ch211-145d10.7		ENSDARG00000097585
ZDB-LINCRNAG-131121-248	si:ch73-208g21.1		ENSDARG00000097649
ZDB-LINCRNAG-131121-251	si:ch211-149f21.3		ENSDARG00000103351
ZDB-LINCRNAG-131121-252	si:zfos-1169d6.2		ENSDARG00000096924
ZDB-LINCRNAG-131121-253	si:ch211-218p2.3		ENSDARG00000097946
ZDB-LINCRNAG-131121-254	si:ch211-280a10.1		ENSDARG00000099575
ZDB-LINCRNAG-131121-258	si:dkey-257e4.6		ENSDARG00000101483
ZDB-LINCRNAG-131121-264	si:ch211-51i16.4		ENSDARG00000101263
ZDB-LINCRNAG-131121-266	si:ch211-194i10.6		ENSDARG00000097119
ZDB-LINCRNAG-131121-271	linc.6269		ENSDARG00000097882
ZDB-LINCRNAG-131121-274	si:ch211-214n22.1		ENSDARG00000097395
ZDB-LINCRNAG-131121-276	si:ch73-274k23.3		ENSDARG00000097279
ZDB-LINCRNAG-131121-286	si:ch211-162h21.1		ENSDARG00000097076
ZDB-LINCRNAG-131121-288	si:dkeyp-118e10.6		ENSDARG00000097404
ZDB-LINCRNAG-131121-291	si:ch211-207l3.2		ENSDARG00000097182
ZDB-LINCRNAG-131121-295	si:dkey-151m6.6		ENSDARG00000097810
ZDB-LINCRNAG-131121-304	si:ch73-365k7.1		ENSDARG00000097618
ZDB-LINCRNAG-131121-305	si:dkey-103k8.4		ENSDARG00000097859
ZDB-LINCRNAG-131121-312	si:ch211-278b7.9		ENSDARG00000097755
ZDB-LINCRNAG-131121-314	si:dkey-15i8.4		ENSDARG00000097970
ZDB-LINCRNAG-131121-325	linc.alien		ENSDARG00000097567.
ZDB-LINCRNAG-131121-328	si:ch211-212m6.3		ENSDARG00000097316
ZDB-LINCRNAG-131121-330	si:ch73-365i12.5		ENSDARG00000097570
ZDB-LINCRNAG-131121-341	si:ch211-160d20.6		ENSDARG00000098049
ZDB-LINCRNAG-131121-344	si:zfos-2566f7.2		ENSDARG00000099107
ZDB-LINCRNAG-131121-345	si:ch1073-384e4.1		ENSDARG00000097714
ZDB-LINCRNAG-131121-347	si:ch211-242a9.1		ENSDARG00000097626
ZDB-LINCRNAG-131121-35	si:ch211-136a14.4		ENSDARG00000097382
ZDB-LINCRNAG-131121-355	si:ch73-65n21.2		ENSDARG00000097054
ZDB-LINCRNAG-131121-359	si:dkey-29h14.11		ENSDARG00000097388
ZDB-LINCRNAG-131121-362	si:ch211-229i10.1		ENSDARG00000098041
ZDB-LINCRNAG-131121-364	si:dkey-11k1.3		ENSDARG00000097977
ZDB-LINCRNAG-131121-372	si:ch73-65n21.3		ENSDARG00000097095
ZDB-LINCRNAG-131121-383	si:dkey-54h16.1		ENSDARG00000097006
ZDB-LINCRNAG-131121-385	si:rp71-57d19.1		ENSDARG00000097960
ZDB-LINCRNAG-131121-387	si:ch73-223p23.1		ENSDARG00000097744
ZDB-LINCRNAG-131121-394	si:ch211-42i6.1		ENSDARG00000097811
ZDB-LINCRNAG-131121-399	si:ch211-154h20.9		ENSDARG00000097357
ZDB-LINCRNAG-131121-407	si:dkey-288d17.2		ENSDARG00000098491
ZDB-LINCRNAG-131121-419	si:ch211-280a23.3		ENSDARG00000098815
ZDB-LINCRNAG-131121-426	si:ch211-126h24.1		ENSDARG00000097455
ZDB-LINCRNAG-131121-436	si:ch211-233f10.7		ENSDARG00000101163
ZDB-LINCRNAG-131121-439	si:ch73-112l6.6		ENSDARG00000097526
ZDB-LINCRNAG-131121-440	si:dkey-105i19.5		ENSDARG00000097595
ZDB-LINCRNAG-131121-444	si:ch211-285d14.9		ENSDARG00000097754
ZDB-LINCRNAG-131121-452	si:ch211-248a16.3		ENSDARG00000097146
ZDB-LINCRNAG-131121-453	si:ch73-156l6.2		ENSDARG00000099842
ZDB-LINCRNAG-131121-458	si:dkey-193d10.10		ENSDARG00000097623
ZDB-LINCRNAG-131121-46	si:ch211-160m12.2		ENSDARG00000097574
ZDB-LINCRNAG-131121-465	si:dkey-105h12.5		ENSDARG00000097950
ZDB-LINCRNAG-131121-467	si:ch211-187b9.2		ENSDARG00000097638
ZDB-LINCRNAG-131121-481	si:ch73-171a6.2		ENSDARG00000097268
ZDB-LINCRNAG-131121-485	si:ch211-239b20.2		ENSDARG00000117799
ZDB-LINCRNAG-131121-495	si:ch211-134a4.7		ENSDARG00000105047
ZDB-LINCRNAG-131121-500	si:ch1073-147e4.1		ENSDARG00000096978
ZDB-LINCRNAG-131121-502	si:ch211-287n14.5		ENSDARG00000097835
ZDB-LINCRNAG-131121-509	si:dkey-30f11.3		ENSDARG00000097864
ZDB-LINCRNAG-131121-513	si:dkey-175g6.6		ENSDARG00000096973
ZDB-LINCRNAG-131121-514	si:ch211-207m2.1		ENSDARG00000098039
ZDB-LINCRNAG-131121-515	si:ch211-229g11.6		ENSDARG00000097072
ZDB-LINCRNAG-131121-518	si:dkey-250a19.1		ENSDARG00000097995
ZDB-LINCRNAG-131121-528	si:ch211-198e20.7		ENSDARG00000097616
ZDB-LINCRNAG-131121-531	si:ch211-198e20.5		ENSDARG00000114685
ZDB-LINCRNAG-131121-534	linc.4149		ENSDARG00000097984
ZDB-LINCRNAG-131121-548	si:ch211-195b13.9		ENSDARG00000097873
ZDB-LINCRNAG-131121-560	si:ch211-43o9.4		ENSDARG00000097643
ZDB-LINCRNAG-131121-561	si:ch73-195j15.1		ENSDARG00000097332
ZDB-LINCRNAG-131121-566	si:ch211-198e20.6		ENSDARG00000097987
ZDB-LINCRNAG-131121-586	si:ch211-285i13.2		ENSDARG00000097868
ZDB-LINCRNAG-131121-597	si:ch211-194e18.1		ENSDARG00000097122
ZDB-LINCRNAG-131121-601	si:dkey-159f4.2		ENSDARG00000097667
ZDB-LINCRNAG-131121-602	si:dkey-24g18.4		ENSDARG00000097133
ZDB-LINCRNAG-131121-614	si:ch211-285i13.1		ENSDARG00000097707
ZDB-LINCRNAG-131121-618	si:dkey-207j16.11		ENSDARG00000097175
ZDB-LINCRNAG-131121-623	si:ch211-149e23.7		ENSDARG00000096892
ZDB-LINCRNAG-131121-627	si:dkey-33c14.3		ENSDARG00000097118
ZDB-LINCRNAG-131121-634	si:dkey-33c14.4		ENSDARG00000087516
ZDB-LINCRNAG-131121-635	si:dkeyp-59c12.2		ENSDARG00000096815
ZDB-LINCRNAG-131121-637	si:ch211-172e9.1		ENSDARG00000097974
ZDB-LINCRNAG-131121-8	si:ch211-217n8.6		ENSDARG00000097320
ZDB-LINCRNAG-131121-90	si:ch211-136a13.3		ENSDARG00000098044
ZDB-LINCRNAG-131121-91	si:dkey-40j3.4		ENSDARG00000104884
ZDB-LINCRNAG-131121-93	si:ch211-208g12.1		ENSDARG00000097207
ZDB-LINCRNAG-131121-96	si:zfos-480g10.1		ENSDARG00000097188
ZDB-LINCRNAG-131122-24	si:dkey-193d10.9		ENSDARG00000097694
ZDB-LINCRNAG-131122-27	si:ch73-242k11.2		ENSDARG00000097786
ZDB-LINCRNAG-131122-30	si:dkey-197a4.1		ENSDARG00000097536
ZDB-LINCRNAG-131122-31	si:dkey-248e17.2		ENSDARG00000104523
ZDB-LINCRNAG-131122-33	si:dkey-193e13.8		ENSDARG00000097553
ZDB-LINCRNAG-131122-38	si:dkey-278g4.11		ENSDARG00000097557
ZDB-LINCRNAG-131122-41	si:dkey-29l4.4		ENSDARG00000097533
ZDB-LINCRNAG-131122-43	si:dkey-29g22.2		ENSDARG00000097018
ZDB-LINCRNAG-131122-46	si:dkey-193d10.1		ENSDARG00000097605
ZDB-LINCRNAG-131122-65	si:ch211-141i4.3		ENSDARG00000097202
ZDB-LINCRNAG-131122-87	si:zfos-1833e7.2		ENSDARG00000097271
ZDB-LINCRNAG-131122-88	si:zfos-1833e7.4		ENSDARG00000097603
ZDB-LINCRNAG-131125-109	si:dkey-261m5.1		ENSDARG00000094142
ZDB-LINCRNAG-131125-11	si:dkey-237p10.2		ENSDARG00000097425
ZDB-LINCRNAG-131125-18	si:dkeyp-2g11.2		ENSDARG00000097158
ZDB-LINCRNAG-131125-27	si:rp71-62i8.3		ENSDARG00000101943
ZDB-LINCRNAG-131125-29	si:dkey-167o9.3		ENSDARG00000096837
ZDB-LINCRNAG-131125-3	si:dkey-234i14.20		ENSDARG00000096861
ZDB-LINCRNAG-131125-33	si:ch211-66o10.6		ENSDARG00000097663
ZDB-LINCRNAG-131125-41	si:dkey-5i16.3		ENSDARG00000097139
ZDB-LINCRNAG-131125-43	si:ch211-197e7.7		ENSDARG00000097990
ZDB-LINCRNAG-131125-49	si:ch211-220p4.1		ENSDARG00000096887
ZDB-LINCRNAG-131125-56	si:ch73-148i8.2		ENSDARG00000099503
ZDB-LINCRNAG-131125-62	si:dkey-288c23.2		ENSDARG00000068085
ZDB-LINCRNAG-131125-74	si:dkey-74i1.3		ENSDARG00000099764
ZDB-LINCRNAG-131125-93	si:ch1073-235i16.2		ENSDARG00000097189
ZDB-LINCRNAG-131126-20	si:ch211-197e18.1		ENSDARG00000097888
ZDB-LINCRNAG-131126-32	si:ch211-256e16.9		ENSDARG00000097851
ZDB-LINCRNAG-131126-40	si:ch73-80e5.4		ENSDARG00000097951
ZDB-LINCRNAG-131126-42	si:ch211-14j20.2		ENSDARG00000097769
ZDB-LINCRNAG-131126-44	si:dkey-36h5.2		ENSDARG00000058700
ZDB-LINCRNAG-131126-63	si:ch211-128b10.8		ENSDARG00000098316
ZDB-LINCRNAG-131126-65	si:dkey-10f21.19		ENSDARG00000097463
ZDB-LINCRNAG-131126-66	si:dkey-11e6.7		ENSDARG00000097141
ZDB-LINCRNAG-131126-71	si:dkey-265a11.3		ENSDARG00000097933
ZDB-LINCRNAG-131126-75	si:ch211-280a10.2		ENSDARG00000100235
ZDB-LINCRNAG-131126-80	si:dkeyp-122d12.1		ENSDARG00000096684
ZDB-LINCRNAG-131127-107	si:dkey-5i16.2		ENSDARG00000097604
ZDB-LINCRNAG-131127-114	si:ch211-112b1.4		ENSDARG00000096053
ZDB-LINCRNAG-131127-123	si:dkey-27p2.1		ENSDARG00000098878
ZDB-LINCRNAG-131127-146	si:ch211-165g14.3		ENSDARG00000097343
ZDB-LINCRNAG-131127-150	si:ch1073-189m3.1		ENSDARG00000102045
ZDB-LINCRNAG-131127-159	si:ch211-247l22.4		ENSDARG00000096836
ZDB-LINCRNAG-131127-174	si:dkey-11n14.2		ENSDARG00000099699
ZDB-LINCRNAG-131127-194	si:ch73-334l12.4		ENSDARG00000102989
ZDB-LINCRNAG-131127-200	si:ch211-139o14.2		ENSDARG00000099001
ZDB-LINCRNAG-131127-203	si:ch211-138m24.1		ENSDARG00000097301
ZDB-LINCRNAG-131127-204	si:dkey-192l17.3		ENSDARG00000097967
ZDB-LINCRNAG-131127-208	si:ch211-254p5.2		ENSDARG00000098000
ZDB-LINCRNAG-131127-214	si:ch1073-443n13.2		ENSDARG00000097712
ZDB-LINCRNAG-131127-216	si:ch211-255f14.2		ENSDARG00000097262
ZDB-LINCRNAG-131127-229	si:dkey-64i20.1		ENSDARG00000101284
ZDB-LINCRNAG-131127-230	si:ch211-203h15.7		ENSDARG00000097341
ZDB-LINCRNAG-131127-234	si:dkey-187j14.2		ENSDARG00000097745
ZDB-LINCRNAG-131127-237	si:dkey-33c14.2		ENSDARG00000097762
ZDB-LINCRNAG-131127-238	si:ch211-207m2.2		ENSDARG00000098023
ZDB-LINCRNAG-131127-241	si:ch211-72a16.11		ENSDARG00000097849
ZDB-LINCRNAG-131127-251	si:dkey-193d10.4		ENSDARG00000097945
ZDB-LINCRNAG-131127-255	si:ch211-197b11.1		ENSDARG00000101444
ZDB-LINCRNAG-131127-262	si:dkey-96g2.2		ENSDARG00000096898
ZDB-LINCRNAG-131127-268	si:ch211-150g5.4		ENSDARG00000098363
ZDB-LINCRNAG-131127-270	si:dkey-202b22.7		ENSDARG00000097195
ZDB-LINCRNAG-131127-272	si:ch211-150f22.4		ENSDARG00000097252
ZDB-LINCRNAG-131127-273	si:dkey-53i3.1		ENSDARG00000096997
ZDB-LINCRNAG-131127-280	si:ch73-281f12.2		ENSDARG00000113546
ZDB-LINCRNAG-131127-290	si:dkey-26o16.4		ENSDARG00000102301
ZDB-LINCRNAG-131127-301	si:ch211-104f13.3		ENSDARG00000097895
ZDB-LINCRNAG-131127-302	si:ch73-358l22.2		ENSDARG00000099987
ZDB-LINCRNAG-131127-303	si:dkey-117p4.1		ENSDARG00000097186
ZDB-LINCRNAG-131127-305	si:dkey-23h22.1		ENSDARG00000099253
ZDB-LINCRNAG-131127-306	si:ch211-170a17.1		ENSDARG00000097875
ZDB-LINCRNAG-131127-308	si:ch211-132f21.1		ENSDARG00000096974
ZDB-LINCRNAG-131127-311	si:zfos-1169d6.1		ENSDARG00000097359
ZDB-LINCRNAG-131127-312	si:ch211-252f13.6		ENSDARG00000097892
ZDB-LINCRNAG-131127-314	si:dkey-154p10.5		ENSDARG00000096878
ZDB-LINCRNAG-131127-315	si:dkey-18b8.8		ENSDARG00000097800
ZDB-LINCRNAG-131127-317	si:ch211-51i16.5		ENSDARG00000101136
ZDB-LINCRNAG-131127-319	si:ch73-25h12.2		ENSDARG00000099473
ZDB-LINCRNAG-131127-320	si:dkey-110g7.10		ENSDARG00000096864
ZDB-LINCRNAG-131127-321	si:dkey-61o18.2		ENSDARG00000096876
ZDB-LINCRNAG-131127-322	si:dkeyp-2g11.1		ENSDARG00000097577
ZDB-LINCRNAG-131127-325	si:dkey-199l17.8		ENSDARG00000097039
ZDB-LINCRNAG-131127-326	linc-ntf4/5		ENSDARG00000097575
ZDB-LINCRNAG-131127-332	si:dkey-186k21.1		ENSDARG00000097922
ZDB-LINCRNAG-131127-348	si:ch211-68a17.5		ENSDARG00000096833
ZDB-LINCRNAG-131127-349	si:ch73-65a8.1		ENSDARG00000097399
ZDB-LINCRNAG-131127-359	si:ch211-230k8.1		ENSDARG00000097983
ZDB-LINCRNAG-131127-360	si:ch211-282f6.1		ENSDARG00000097976
ZDB-LINCRNAG-131127-367	si:ch211-247g11.2		ENSDARG00000097764
ZDB-LINCRNAG-131127-373	si:zfos-1169d6.3		ENSDARG00000096883
ZDB-LINCRNAG-131127-374	si:ch211-113h16.1		ENSDARG00000097107
ZDB-LINCRNAG-131127-376	si:ch211-237d5.5		ENSDARG00000097413
ZDB-LINCRNAG-131127-381	si:ch211-160m12.4		ENSDARG00000096822
ZDB-LINCRNAG-131127-388	si:ch211-222f23.7		ENSDARG00000096896
ZDB-LINCRNAG-131127-393	si:dkey-224a6.4		ENSDARG00000097410
ZDB-LINCRNAG-131127-394	si:dkey-97i18.7		ENSDARG00000096848
ZDB-LINCRNAG-131127-402	si:ch73-39o22.3		ENSDARG00000097815
ZDB-LINCRNAG-131127-404	si:dkey-66d18.2		ENSDARG00000097427
ZDB-LINCRNAG-131127-407	si:ch211-145n14.3		ENSDARG00000097196
ZDB-LINCRNAG-131127-410	si:ch211-268b10.1		ENSDARG00000097035
ZDB-LINCRNAG-131127-412	si:ch73-25e21.1		ENSDARG00000103734
ZDB-LINCRNAG-131127-422	si:ch1073-362i17.1		ENSDARG00000101927
ZDB-LINCRNAG-131127-423	si:ch211-173b9.6		ENSDARG00000097045
ZDB-LINCRNAG-131127-424	si:ch211-209o12.2		ENSDARG00000097514
ZDB-LINCRNAG-131127-439	si:ch73-162j3.5		ENSDARG00000097048
ZDB-LINCRNAG-131127-440	si:dkey-101c24.2		ENSDARG00000097748
ZDB-LINCRNAG-131127-444	si:zfos-480g10.2		ENSDARG00000097798
ZDB-LINCRNAG-131127-446	si:dkey-240k8.1		ENSDARG00000096943
